nl_command,ltl,map_name
"First go to El Arado, then go to PNC Bank",F ( el_arado & F ( pnc_bank ) ),Indianapolis
Stop at the El Arado Mexican Grill on the way to the PNC Bank.,F ( el_arado & F ( pnc_bank ) ),Indianapolis
"Travel aross Virginia Avenue until PNC Bank is in front of you, then turn right and head for La Margarita Fountain Square on your left at the corner.",F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Go to PNC Bank and then go to La Margarita Fountain Square.,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
"Navigate first to the bank, and then to La Margarita Fountain Square after.",F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Move to PNC Bank and than move to Margarita fountain,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Head to the PNC bank and then to La Margarita Fountain Square and nowhere else,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Move to the PNC Bank and then turn right to reach La Margarita Fountain Square.,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Stop at PNC Bank on your way to La Margarita Fountain Square.,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Move forward then around PNC Bank on route to La Margarita Fountain.,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
"Make your way to PNC Bank. After you're done, make your way to La Margarita Fountain Square.",F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Navigate first to PNC Bank and then navigate again to La Margarita Fountain Square.,F ( pnc_bank & F ( la_margarita_fountain_square ) ),Indianapolis
Navigate to PNC Bank and avoid La Margarita Fountain Square.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Avoid La Margarita Fountain Square on your way to PNC Bank.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
"Go to PNC Back, but first avoid La Margarita Fountain Square.",F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Travel to PNC Bank while avoiding La Margarita Fountain Square on your way there.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Avoid Margarita square and El Arado while moving towards PNC Bank,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Move to PNC Bank while avoiding La Margarita Fountain Square.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Move to the PNC Bank while avoiding La Margarita Fountain Square.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Go around CVS on your way to Soban.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Make a u-turn at La Margarita and continue on to PNC bank.,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Avoid La Margarita restaurant on your way to PNC Bank,F ( pnc_bank & ~ la_margarita_fountain_square ),Indianapolis
Navigate to El Arado Mexican Grill while avoiding La Margarita Fountain Square,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Go around La Margarita Fountain Square on your way to El Arado Mexican Grill.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Completely avoid La Margarita Fountain Square on your way to El Arado.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Head to El Arado while avoiding La Margarita Fountain Square.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Go around the fountain square and proceed to the mexican grill.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Go around the La Margarita Fountain Square on your way to the El Arado Mexican Grill.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Go to El Arado while avoiding PNC Bank and La Margarita Fountain Square.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Avoid La Margarita Fountain Square and go straight to arrive at El Arado.,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
"Pass La Margarita Fountain Square and then also pass by PNC Bank, then make your stop at El Arado.",F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Avoid La Margarita and PNC Bank and go to El Arado,F ( el_arado & ~ la_margarita_fountain_square ),Indianapolis
Go around the Mexican restaurant to get to PNC bank.,F ( pnc_bank & ~ el_arado ),Indianapolis
Go below El Arado Mexican Grill on your way to PNC Bank.,F ( pnc_bank & ~ el_arado ),Indianapolis
Go to the bank and avoid El Arado on your way there.,F ( pnc_bank & ~ el_arado ),Indianapolis
Move to PNC Bank while avoiding El arado.,F ( pnc_bank & ~ el_arado ),Indianapolis
Go around south of El Arado Mexican Grill but avoid it on the way to PNC Bank,F ( pnc_bank & ~ el_arado ),Indianapolis
Avoid El Arado restaurant on the way to PNC Bank.,F ( pnc_bank & ~ el_arado ),Indianapolis
Go Straight then around El Arado to arrive at PNC Bank.,F ( pnc_bank & ~ el_arado ),Indianapolis
"Look around El Arado and make your way to PNC Bank, which is your stop.",F ( pnc_bank & ~ el_arado ),Indianapolis
"Continue on the same path, then turn right at El Arado.",F ( pnc_bank & ~ el_arado ),Indianapolis
Navigate to the PNC Bank while avoiding El Arado Mexican Grill.,F ( pnc_bank & ~ el_arado ),Indianapolis
Move directly to the chiropractor.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
"Move to Amasia Acupunture, Chiropractic, Massage & Herbs Clinic while bypassing TCG Printing and Imaging.",F ( amasia_acupuncture_massage_herbs_center ),Seattle
Navigate to the chiropractor while avoiding the commercial printer.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
"Make a direct South-East beeline to the Amasia Acupuncture, Chiropractic, Massage and Herbs Clinic, avoiding TCC Printing and Imaging below it.",F ( amasia_acupuncture_massage_herbs_center ),Seattle
Head straight for Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
Proceed straight to Amasia Acupuncture Massage Herbs Center.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
Move to the Amasia Acupuncture Clinic and avoid Alice's Floral Designs and TCC Printing and Imaging.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
Navigate straight to Amasia Acupuncture Massage Herbs Center,F ( amasia_acupuncture_massage_herbs_center ),Seattle
"navigate to Amasia Acupunture, Chiropractix,Massage& Herbs Clinic while avoiding Alice's Floral Designs.",F ( amasia_acupuncture_massage_herbs_center ),Seattle
Begin at China and end at Amasia Acupunture.,F ( amasia_acupuncture_massage_herbs_center ),Seattle
Go around Alice's Floral Designs before heading down to Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
"Create a route to Amasia Acupuncture, while passing but not stopping at Alice's Floral Designs.",F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
Avoid the florist on your way to the chiropractor.,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
"Navigate to Amasia Acupunture, Chiropractic, Massage & Herbs Clinic and avoid ALice's Floral Designs.",F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
Avoid Alice's Floral Designs while navigating to Amasia Acupuncture Massage Herbs Center,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
Avoid Alice's as you go around it to get to the massage and herbs clinic.,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
"Avoid Alice's Floral Designs on the way to Amasia Acupuncture, Chiropractic, Massage & Herbs Clinic.",F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
Make a loop around Alice's Floral Designs to avoid it and then head straight for Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
"Go around Alice's Floral Designs to get to Amasia Acupuncture, Chiropractic, Massage & Herbs Clinic",F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
Avoid Alice's Floral Designs on your way to Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center & ~ alice's_floral_designs ),Seattle
"Head east to Alice's floral, take the passasage infront of Alices's and head south till you reach TCC on your right.",F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Go to the florist followed by going to TCC Printing and Imaging.,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
"Stop at Alice's Floral Designs on your way to TCC Printing.
A quick pit stop at Alice's before continuing on to TCC.
Don't forget to stop at Alice's before you head to TCC.",F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
"go over cvs and across the street to alice's floral design's
go down and over the bistro and across the street
go to the  right of young tea to amasia acupunture, chiropractic, massage & herbs clinic
go down to the left to tcc printing and imaging",F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Move to Alice's Floral Design and than navigate to TCC Printing and Imaging,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Navigate to Alice's Floral Design's while going to TCC Printing and Imaging,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
go toward Alice's Floral Designs and then to TCC Printing and Imaging.,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Make a stop at Alice's Floral Designs and then make a sharp left turn before heading down to TCC Printing and Imaging.,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Navigate to the commercial printer while passing through the florist.,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Navigate to Alice's Floral Designs then navigate to TCC Printing and Imaging.,F ( alice's_floral_designs & F ( tcc_printing_&_imaging ) ),Seattle
Navigate to the chiropractor while passing through the commercial printer.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Curve around to TCC printing and Imaging and go straight to Amasia Acupuncture.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Navigate to Amasia Acupuncture with a stop at TCC Printing and Imaging on the way.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Move to Acupuncture store by avoiding printing store.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Make a stop at TCC Printing and Imaging before going across the street to Amasia Acupuncture.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Head to TCC Printing and Imaging and then the chiropractor.,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Move to TCC Printing & Imaging and than navigate to Amazia Acupuncture, Chiropractic, Massage & Herbs Clinic",F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Heda to TCC Printing and Imaging first, then go to Amasia Acupuncture.",F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Navigate to the printing and imaging business, and then continue to Amasia's.",F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Go to TCC Printing and Imaging while navigating to Amasia Acupuncture Massage Herbs Center,F ( tcc_printing_&_imaging & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Go to Alice's Floral Designs while navigating to Amasia Acupuncture Massage Herbs Center,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Avoid Alice's Floral Designs to get to Amasia Accupuncture, Chiropractic, Massage & Herbs Clinic.",F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Pass through Alice's Floral Designs before heading to Amasia Acupuncture Massage Herbs Center,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Navigate to Alice's Floral Designs and avoid AA Travel and New An Dong Chinese herb & Grocery,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
move from Cushing street to Soban,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Navigate to the chiropractor while passing through the flower shop.,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Head to Alice's Floral Designs and then navigate to Amasia Acupuncture, Chiropractic, Massage & Herbs Clinic.",F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Go to the florist and then to the chiropractor.,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
Go to Alice's Floral Designs before heading to Amasia.,F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Go through Alice's Floral Designs on your way to Amasia Acupuncture, Chiropractic, Massage & Herbs Clinic.",F ( alice's_floral_designs & F ( amasia_acupuncture_massage_herbs_center ) ),Seattle
"Navigate northwest around Alice's Floral Designs, then head south to TCC Printing.",F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
"Go around Alice's Floral Designs, avoiding it, and head to TCC Printing & Imaging.",F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
"Navigate to TCC Printing and Imaging, but avoid Alice's as you go around it.",F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Avoid Alice's Floral Designs while on your way to TCC Printing and Imaging,F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
"Navigate to TCC Printing and Imaging, being sure to avoid Alice's Floral Designs on the way.",F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
"Go to TCC Printing and Imaging, while circling north around Alice's Floral Designs.",F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Avoid Alice's flower shop and go to TCC Printing and Imaging.,F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Navigate to TCC Printing and Imaging while avoiding the florist.,F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Make a half loop around Alice's Floral Designs before heading on down to TCC Printing and Imaging.,F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Avoid the florist on your way to TCC Printing and Imaging.,F ( tcc_printing_&_imaging & ~ alice's_floral_designs ),Seattle
Swing around TCC Printing and Imaging to avoid it then proceed to Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Avoid TCC Printing and Imaging while going to Amasia Acupuncture Massage Herbs Center Clinic,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
"Pass TCC Printing and Imaging without stopping there, en route to Amasia Acupuncture.",F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Exit Uwajimaya Village heading southeast with Salon Juna on your right.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
"Head southeast to 6th avenue south
Go across the street and south of TCC Printing and Imagine
Head north to Amasia Acupuncture, Chiropractic, Massage & Herbs Clinic",F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Navigate around the printing and imaging shop on your way to Amasia's.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Navigate to the chiropractor while avoiding the commercial printer.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Go around TCC Printing & Imaging to get to Amasia Acupuncture Massage Herbs Center.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Turn left at TCC Printing & Imaging before heading to Amasia Acupuncture.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
Avoid TCC Printing & Imaging while traveling to Amasia.,F ( amasia_acupuncture_massage_herbs_center & ~ tcc_printing_&_imaging ),Seattle
"Navigate directly to Native American Trading Company, staying west of Clyfford Still Museum.",F ( native_american_trading_company ),Denver #1
Head directly to the art gallery.,F ( native_american_trading_company ),Denver #1
Head straight to Native American Trading Company.,F ( native_american_trading_company ),Denver #1
Avoid Clyfford Still Museum  on your way to Native American Trading Company,F ( native_american_trading_company ),Denver #1
Travel to the art gallery while avoiding the museum.,F ( native_american_trading_company ),Denver #1
Head straight across the street to the Native American Trading Company.,F ( native_american_trading_company ),Denver #1
"Instead of heading to Clyfford Museum, go straight to the Native American Trading Company.",F ( native_american_trading_company ),Denver #1
Go straight to the Native American Trading Company without stopping.,F ( native_american_trading_company ),Denver #1
Navigate straight to Native American Trading Company,F ( native_american_trading_company ),Denver #1
Native American Trading Company is your final destination-cross west 13th in a northeastern direction to get there.,F ( native_american_trading_company ),Denver #1
Navigate around Center for Colorado Women's History on the way to the Native American Trading Company,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Avoid Center for Colorado Women's History while navigating to Native American Trading Company,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
go to Native American Trading company and do not pass through the Center for Colorado Women's History at the Byers-Evans House Museum,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Go around the Center for Colorado Women's History to avoid it and then proceed to the Native American Trading Company.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
"Go to the Native American Trading Company, but make sure to avoid the Center for Colorado Women's History.",F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Navigate to the Native American Trading Company while avoiding Byers-Evans.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Center for Colorado Women's History on the way to Native American Trading Company.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Go straight until you reach the Center for Colorado Women's History and then turn left to reach Native American Trading Company.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Head to the art gallery while avoiding the Byers-Evans House Museum.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Avoid Center of Colorado woman's History museum on way to the Native American Trading Company.,F ( native_american_trading_company & ~ center_for_colorado_women's_history ),Denver #1
Go to the Center for Colorado Women's History and then navigate to Clyfford Still Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Navigate to the Clyfford Still Museum while passing through the Center for Colorado Women's History.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Navigate to the Clyfford Still Museum while traveling over the Center for Colorado Women's History.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Go to Byers-Evans House Museum and then continue to the Clyfford Still Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Navigate to the CVS pharmacy by avoiding the Center of Colorodo Women's Hisory and the Byers-Evans House Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Go to the Byers-Evans House Museum and then to the Clyfford Still Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
"Move to the Center for Colorado Women's History, and then the Clyfford Still Museum, but avoid the Native American Trading Company",F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Stop off at the Center for Colorado Women's History before proceeding to Clyfford Still Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Navigate to Center for Colorado Women's History while going to Clyfford Still Museum,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Stop at the Center for Colorado Women's History before heading to Clyfford Still Museum.,F ( center_for_colorado_women's_history & F ( clyfford_still_museum ) ),Denver #1
Navigate to Clyfford Still Museum and than move to Native American Trading Company,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Stop off at the Clyfford Still Museum before proceeding on to the Native American Trading Company.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Stop at the Museum before heading north to the Native American Trading Company.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Travel to Native American Trading Company via Clyfford Still Museum.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
"Go through the clyfford still museum on your way to Native American Trading company.
Move through the clyfford still museum while passing through the Native American Trading company.",F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Navigate to the art gallery while passing through the museum.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
"Navigate to Clyfford Still Museum, and then continue to the Native American Trading Company.",F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Go to Clyfford Still Museum while navigating to Native American Trading Company,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Navigate to the museum and then go to the Native American Trading Company.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Visit the Clyfford Still Museum on your way to the art gallery.,F ( clyfford_still_museum & F ( native_american_trading_company ) ),Denver #1
Navigate to Native American Trading Company while on your way to Clyfford Still Museum,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Travel to the museum while avoiding the art gallery.,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
"Navigate to the Native American Trading Company, and then continue to Clyfford Still Museum.",F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Visit the art gallery on your way to the Clyfford Still Museum.,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
"First, go to the Native American trading company and then proceed to Clyfford Still Museum.",F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Go through the Native American Trading Company and then towards Clyfford Still Museum.,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Go to the Native American Trading Company and from there proceed to Clifford Still Museum.,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Stop at the Native American Trading Company before heading across the street to the museum.,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Go through the Native American trading company to the Clyfford museum,F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
"First, make your way to the Native American Trading Company, and then head to Clyfford Still museum.",F ( native_american_trading_company & F ( clyfford_still_museum ) ),Denver #1
Avoid Center for Colorado Women's History Museum while heading to Clyfford Still Museum,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Center for Women's History and then turn right to reach the Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Center for Colorado Women's History on your way to Clyfford Still Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Circle around the Center for Colorado Women's History at Byers-Evans House Museum to get to Clyfford Still Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Byers-Evans House Museum on your way to the Clyfford Still Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Wome's history center on the way to the Still Museum,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Go around the Colorado Women's Center to get to Clyfford Still Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid the Byers-Evan House Museum while navigating to the Clyfford still Museum,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Avoid Center for Colorado Women's History while navigating to Clyfford Still Museum,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Go around the Center for Colorado Women's History to avoid it and continue on to the Clyfford Still Museum.,F ( clyfford_still_museum & ~ center_for_colorado_women's_history ),Denver #1
Go past the Native American Trading Company to reach the Center for Colorado Women's History.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Go around the Native American Trading Company to avoid it and proceed to Center for Colorado Women's History at the Byers-Evans House Museum.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Navigate to the Women's History Museum and avoid the Native American Trading Company.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Move to Byers-Evans while avoiding the Native American Trading Company.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Avoid Native American Trading Company on your way to Byers-Evans House Museum.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Avoid the Native American Trading Company on your way to the Center for Colorado's Women's History.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Navigate to Center for Colorado History at the Byers-Evans House Museum and avoid Native American Trading Company.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Avoid Native American Trading Company while going to Center for Colorado women's History,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Avoid the art gallery on your way to the Byers-Evans House Museum.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Cross Bannock Street in a southeastern direction towards the Center for Colorado Women's History.,F ( center_for_colorado_women's_history & ~ native_american_trading_company ),Denver #1
Navigate to Natural Grocers.,F ( vitamin_cottage_natural_grocers ),Denver #2
Navigate to the grocery store.,F ( vitamin_cottage_natural_grocers ),Denver #2
Navigate south to arrive at Vitamin Cottage.,F ( vitamin_cottage_natural_grocers ),Denver #2
Go to the Vitamin cottage natural grocers,F ( vitamin_cottage_natural_grocers ),Denver #2
Navigate straight to Vitamin Cottage Natural Grocers,F ( vitamin_cottage_natural_grocers ),Denver #2
Go across the shopping center in to Natural Grocers.,F ( vitamin_cottage_natural_grocers ),Denver #2
"Navigate straight to Vitamin Cottage Natural Grocers, staying to the west of Safelite AutoGlass.",F ( vitamin_cottage_natural_grocers ),Denver #2
navigate to Vitamin Cottage Natural Groceries without passing through safelite AutoGlass.,F ( vitamin_cottage_natural_grocers ),Denver #2
Go straight to the Vitamin Cottage Natural Grocers.,F ( vitamin_cottage_natural_grocers ),Denver #2
Cross Buchtel Boulevard heading slightly southwest.,F ( vitamin_cottage_natural_grocers ),Denver #2
Head towards Vitamin Cottage Natural Grocers while avoiding Native Foods Cafe.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Navigate to the grocery store while avoiding the cafe.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Go around Native Foods and to your left until you reach the destination.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
"Go to Vitamin Cottage Natural Grocers, but avoid Native Foods Café on your path.",F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe on route to Vitamin Cottage Natural Grocers.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe on your way to Vitamin Cottage Natural Grocers.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe while navigating to Vitamin Cottage Natural Grocers,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Go around the Native Foods Cafe and then head to Natural Grocers.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Move past Native Foods Cafe and navigate to Vitamin Cottage Natural Grocers.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Navigate to Vitamin Cottage Natural Grocers while avoiding Sheepskin Factory.,F ( vitamin_cottage_natural_grocers & ~ native_foods_cafe ),Denver #2
Head to the Native Foods Cafe before arriving at Safelite AutoGlass.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Navigate to the auto glass shop while passing through the cafe.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
On your way to satelite Autoglass stop by Native Foods Cafe.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Go to Native Foods Cafe while navigating to Safelite AutoGlass,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Navigate to Natural Grocers the navigate to Safelite AutoGlass.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
"Go southeast to Native Foods Cafe, then southeast again to Safelite.",F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Go to the Native Foods Cafe and from there to Safelite AutoGlass.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
"Begin at the x, continue on the dark blue path, go around the light blue circle until you hit the dark blue path again. Stop at the light blue circle.",F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Stop at Native Foods Cafe before crossing the street to Safelite Autoglass.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Move to Native Foods Cafe and then continue to Safelite.,F ( native_foods_cafe & F ( safelite_autoglass ) ),Denver #2
Navigate to the grocery store while passing through the auto glass shop.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
