pattern_type,props,utterance,true_ltl,old_output_ltl,old_is_correct,new_output_ltl,new_is_correct
global_avoidance,"['a', 'c', 'd', 'b', 'h']",you must avoid a c d b and h at all costs,& G ! a & G ! c & G ! d & G ! b G ! h,& G! a & G! c a & G! d c & G F b G F h,Syntax Error,& G ! a & G ! c a,False
global_avoidance,"['a', 'c', 'd', 'h', 'b']",you must avoid a c d h and b at all costs,& G ! a & G ! c & G ! d & G ! h G ! b,& G! c a & G! d c & G! h d & G F b G F h,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'h', 'b', 'd']",you must avoid a c h b and d at all costs,& G ! a & G ! c & G ! h & G ! b G ! d,& G! a & G! c a & G! h c & G F b G F d,Syntax Error,& G ! a & G ! c a,False
global_avoidance,"['a', 'c', 'h', 'd', 'b']",you must avoid a c h d and b at all costs,& G ! a & G ! c & G ! h & G ! d G ! b,& G! c a & G! h c & G! d h & G F b G F d,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'd', 'b', 'c', 'h']",you must avoid a d b c and h at all costs,& G ! a & G ! d & G ! b & G ! c G ! h,& G! a & G! d a & G! b d & G! c b & G F h G F c,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'b', 'h', 'c']",you must avoid a d b h and c at all costs,& G ! a & G ! d & G ! b & G ! h G ! c,& G! d a & G! b d & G! h b & G F c G F h,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'c', 'b', 'h']",you must avoid a d c b and h at all costs,& G ! a & G ! d & G ! c & G ! b G ! h,& G! a & G! d a & G! c d & G F b G F h,Syntax Error,& G ! a & G ! d a,False
global_avoidance,"['a', 'd', 'c', 'h', 'b']",you must avoid a d c h and b at all costs,& G ! a & G ! d & G ! c & G ! h G ! b,& G! d a & G! c d & G! h c & G F b G F h,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'h', 'b', 'c']",you must avoid a d h b and c at all costs,& G ! a & G ! d & G ! h & G ! b G ! c,& G! d a & G! h d & G! b h & G F c G F b,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'h', 'c', 'b']",you must avoid a d h c and b at all costs,& G ! a & G ! d & G ! h & G ! c G ! b,& G! d a & G! h d & G! c h & G F b G F c,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'h', 'b', 'c', 'd']",you must avoid a h b c and d at all costs,& G ! a & G ! h & G ! b & G ! c G ! d,& G! a & G! h & G! b & G! c b & G F d G F c,Syntax Error,& G ! a & G ! h & G ! b & G ! c b,False
global_avoidance,"['a', 'h', 'b', 'd', 'c']",you must avoid a h b d and c at all costs,& G ! a & G ! h & G ! b & G ! d G ! c,& G! a & G! h & G! b & G! d b & G F c G! a h & G F c,Syntax Error,& G ! a & G ! h & G ! b & G ! d b,False
global_avoidance,"['a', 'h', 'c', 'b', 'd']",you must avoid a h c b and d at all costs,& G ! a & G ! h & G ! c & G ! b G ! d,& G! a & G! h & G! c & G! b c & G F d G F b,Syntax Error,& G ! a & G ! h & G ! c & G ! b c,False
global_avoidance,"['a', 'h', 'c', 'd', 'b']",you must avoid a h c d and b at all costs,& G ! a & G ! h & G ! c & G ! d G ! b,& G! h a & G! c h & G! d c & G F b G F d,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'd', 'b', 'c']",you must avoid a h d b and c at all costs,& G ! a & G ! h & G ! d & G ! b G ! c,& G! a & G! h & G! d h & G! b d & G F c G F b,Syntax Error,& G ! a & G ! h & G ! d h,False
global_avoidance,"['a', 'h', 'd', 'c', 'b']",you must avoid a h d c and b at all costs,& G ! a & G ! h & G ! d & G ! c G ! b,& G! h a & G! d h & G! c d & G F b G F c,Syntax Error,& G ! h a,False
global_avoidance,"['b', 'a', 'c', 'd', 'h']",you must avoid b a c d and h at all costs,& G ! b & G ! a & G ! c & G ! d G ! h,& G! a b & G! c a & G! d c & G F h G F d,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'c', 'h', 'd']",you must avoid b a c h and d at all costs,& G ! b & G ! a & G ! c & G ! h G ! d,& G! a b & G! c a & G! h c & G F d G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'c', 'h']",you must avoid b a d c and h at all costs,& G ! b & G ! a & G ! d & G ! c G ! h,& G! a b & G! d a & G! c d & G F h G F c,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'h', 'c']",you must avoid b a d h and c at all costs,& G ! b & G ! a & G ! d & G ! h G ! c,& G! a b & G! d a & G! h d & G F c G! b,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'c', 'd']",you must avoid b a h c and d at all costs,& G ! b & G ! a & G ! h & G ! c G ! d,& G! a b & G! h a & G! c h & G F d G F c,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'd', 'c']",you must avoid b a h d and c at all costs,& G ! b & G ! a & G ! h & G ! d G ! c,& G! a b & G! h a & G! d h & G F c G F d,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'c', 'a', 'd', 'h']",you must avoid b c a d and h at all costs,& G ! b & G ! c & G ! a & G ! d G ! h,& G! c b & G! a c & G! d a & G F h G! b,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'a', 'h', 'd']",you must avoid b c a h and d at all costs,& G ! b & G ! c & G ! a & G ! h G ! d,& G! c b & G! a c & G! h a & G F d G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd', 'a', 'h']",you must avoid b c d a and h at all costs,& G ! b & G ! c & G ! d & G ! a G ! h,& G! c b & G! d c & G! a d & G F h G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd', 'h', 'a']",you must avoid b c d h and a at all costs,& G ! b & G ! c & G ! d & G ! h G ! a,& G! c b & G! d c & G! h d & G F a G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'h', 'a', 'd']",you must avoid b c h a and d at all costs,& G ! b & G ! c & G ! h & G ! a G ! d,& G! c b & G! h c & G! a h & G F d G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'h', 'd', 'a']",you must avoid b c h d and a at all costs,& G ! b & G ! c & G ! h & G ! d G ! a,& G! c b & G! h c & G! d h & G F a G F d,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'd', 'a', 'c', 'h']",you must avoid b d a c and h at all costs,& G ! b & G ! d & G ! a & G ! c G ! h,& G! d b & G! a d & G! c a & G F h G F c,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'a', 'h', 'c']",you must avoid b d a h and c at all costs,& G ! b & G ! d & G ! a & G ! h G ! c,& G! d b & G! a d & G! h a & G F c G! b,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'c', 'a', 'h']",you must avoid b d c a and h at all costs,& G ! b & G ! d & G ! c & G ! a G ! h,& G! d b & G! c d & G! a c & G F h G F a,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'c', 'h', 'a']",you must avoid b d c h and a at all costs,& G ! b & G ! d & G ! c & G ! h G ! a,& G! d b & G! c d & G! h c & G F a G F h,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'h', 'a', 'c']",you must avoid b d h a and c at all costs,& G ! b & G ! d & G ! h & G ! a G ! c,& G! d b & G! h d & G! a h & G F c G F a,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'h', 'c', 'a']",you must avoid b d h c and a at all costs,& G ! b & G ! d & G ! h & G ! c G ! a,& G! d b & G! h d & G! c h & G F a G F c,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'h', 'a', 'c', 'd']",you must avoid b h a c and d at all costs,& G ! b & G ! h & G ! a & G ! c G ! d,& G! h b & G! a h & G! c a & G F d G F c,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'a', 'd', 'c']",you must avoid b h a d and c at all costs,& G ! b & G ! h & G ! a & G ! d G ! c,& G! h b & G! a h & G! d a & G F c G! b,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'c', 'a', 'd']",you must avoid b h c a and d at all costs,& G ! b & G ! h & G ! c & G ! a G ! d,& G! h b & G! c h & G! a c & G F d G F a,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'c', 'd', 'a']",you must avoid b h c d and a at all costs,& G ! b & G ! h & G ! c & G ! d G ! a,& G! h b & G! c h & G! d c & G F a G F d,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'd', 'a', 'c']",you must avoid b h d a and c at all costs,& G ! b & G ! h & G ! d & G ! a G ! c,& G! h b & G! d h & G! a d & G F c G F a,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'd', 'c', 'a']",you must avoid b h d c and a at all costs,& G ! b & G ! h & G ! d & G ! c G ! a,& G! h b & G! d h & G! c d & G F a G F c,Syntax Error,& G ! h b,False
global_avoidance,"['c', 'a', 'b', 'd', 'h']",you must avoid c a b d and h at all costs,& G ! c & G ! a & G ! b & G ! d G ! h,& G! a c & G! b a & G! d b & G F h G F d,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'b', 'h', 'd']",you must avoid c a b h and d at all costs,& G ! c & G ! a & G ! b & G ! h G ! d,& G! c & G! a c & G! b a & G! h b & G F d G F h,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'd', 'b', 'h']",you must avoid c a d b and h at all costs,& G ! c & G ! a & G ! d & G ! b G ! h,& G! c & G! a c & G! d a & G F b G F h,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'd', 'h', 'b']",you must avoid c a d h and b at all costs,& G ! c & G ! a & G ! d & G ! h G ! b,& G! a c & G! d a & G! h d & G F b G F h,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'h', 'b', 'd']",you must avoid c a h b and d at all costs,& G ! c & G ! a & G ! h & G ! b G ! d,& G! c & G! a c & G! h a & G! b h & G F d G F b,Syntax Error,& G ! c & G ! a c,False
global_avoidance,"['c', 'a', 'h', 'd', 'b']",you must avoid c a h d and b at all costs,& G ! c & G ! a & G ! h & G ! d G ! b,& G! a c & G! h a & G! d h & G F b G F d,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'b', 'a', 'd', 'h']",you must avoid c b a d and h at all costs,& G ! c & G ! b & G ! a & G ! d G ! h,& G! b c & G! a b & G! d a & G F h G F d,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'a', 'h', 'd']",you must avoid c b a h and d at all costs,& G ! c & G ! b & G ! a & G ! h G ! d,& G! b c & G! a b & G! h a & G F d G F h,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'd', 'a', 'h']",you must avoid c b d a and h at all costs,& G ! c & G ! b & G ! d & G ! a G ! h,& G! b c & G! d b & G! a d & G F h G F a,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'd', 'h', 'a']",you must avoid c b d h and a at all costs,& G ! c & G ! b & G ! d & G ! h G ! a,& G! b c & G! d b & G! h d & G F a G F h,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'h', 'a', 'd']",you must avoid c b h a and d at all costs,& G ! c & G ! b & G ! h & G ! a G ! d,& G! b c & G! h b & G! a h & G F d G F a,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'h', 'd', 'a']",you must avoid c b h d and a at all costs,& G ! c & G ! b & G ! h & G ! d G ! a,& G! b c & G! h b & G! d h & G F a G F d,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'd', 'a', 'b', 'h']",you must avoid c d a b and h at all costs,& G ! c & G ! d & G ! a & G ! b G ! h,& G! d c & G! a d & G! b a & G F h G F b,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'a', 'h', 'b']",you must avoid c d a h and b at all costs,& G ! c & G ! d & G ! a & G ! h G ! b,& G! d c & G! a d & G! h a & G F b G F h,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'b', 'a', 'h']",you must avoid c d b a and h at all costs,& G ! c & G ! d & G ! b & G ! a G ! h,& G! d c & G! b d & G! a b & G F h G F a,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'b', 'h', 'a']",you must avoid c d b h and a at all costs,& G ! c & G ! d & G ! b & G ! h G ! a,& G! d c & G! b d & G! h b & G F a G F h,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'h', 'a', 'b']",you must avoid c d h a and b at all costs,& G ! c & G ! d & G ! h & G ! a G ! b,& G! d c & G! h d & G! a h & G F b G F a,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'h', 'b', 'a']",you must avoid c d h b and a at all costs,& G ! c & G ! d & G ! h & G ! b G ! a,& G! d c & G! h d & G! b h & G F a G F b,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'h', 'a', 'b', 'd']",you must avoid c h a b and d at all costs,& G ! c & G ! h & G ! a & G ! b G ! d,& G! h c & G! a h & G! b a & G F d G F b,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'a', 'd', 'b']",you must avoid c h a d and b at all costs,& G ! c & G ! h & G ! a & G ! d G ! b,& G! h c & G! a h & G! d a & G F b G F d,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'b', 'a', 'd']",you must avoid c h b a and d at all costs,& G ! c & G ! h & G ! b & G ! a G ! d,& G! h c & G! b h & G! a b & G F d G F a,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'b', 'd', 'a']",you must avoid c h b d and a at all costs,& G ! c & G ! h & G ! b & G ! d G ! a,& G! h c & G! b h & G! d b & G F a G F d,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'd', 'a', 'b']",you must avoid c h d a and b at all costs,& G ! c & G ! h & G ! d & G ! a G ! b,& G! h c & G! d h & G! a d & G F b G F a,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'd', 'b', 'a']",you must avoid c h d b and a at all costs,& G ! c & G ! h & G ! d & G ! b G ! a,& G! h c & G! d h & G! b d & G F a G F b,Syntax Error,& G ! h c,False
global_avoidance,"['d', 'a', 'b', 'c', 'h']",you must avoid d a b c and h at all costs,& G ! d & G ! a & G ! b & G ! c G ! h,& G! a d & G! b a & G! c b & G F h G F c,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'b', 'h', 'c']",you must avoid d a b h and c at all costs,& G ! d & G ! a & G ! b & G ! h G ! c,& G! a d & G! b a & G! h b & G F c G F h,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'c', 'b', 'h']",you must avoid d a c b and h at all costs,& G ! d & G ! a & G ! c & G ! b G ! h,& G! a d & G! c a & G! b c & G F h G F b,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'c', 'h', 'b']",you must avoid d a c h and b at all costs,& G ! d & G ! a & G ! c & G ! h G ! b,& G! a d & G! c a & G! h c & G F b G F h,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'h', 'b', 'c']",you must avoid d a h b and c at all costs,& G ! d & G ! a & G ! h & G ! b G ! c,& G! a d & G! h a & G! b h & G F c G F b,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'h', 'c', 'b']",you must avoid d a h c and b at all costs,& G ! d & G ! a & G ! h & G ! c G ! b,& G! a d & G! h a & G! c h & G F b G F c,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'b', 'a', 'c', 'h']",you must avoid d b a c and h at all costs,& G ! d & G ! b & G ! a & G ! c G ! h,& G! b d & G! a b & G! c a & G F h G F c,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'a', 'h', 'c']",you must avoid d b a h and c at all costs,& G ! d & G ! b & G ! a & G ! h G ! c,& G! b d & G! a b & G! h a & G F c G F h,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'c', 'a', 'h']",you must avoid d b c a and h at all costs,& G ! d & G ! b & G ! c & G ! a G ! h,& G! b d & G! c b & G! a c & G F h G F a,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'c', 'h', 'a']",you must avoid d b c h and a at all costs,& G ! d & G ! b & G ! c & G ! h G ! a,& G! b d & G! c b & G! h c & G F a G F h,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'h', 'a', 'c']",you must avoid d b h a and c at all costs,& G ! d & G ! b & G ! h & G ! a G ! c,& G! b d & G! h b & G! a h & G F c G F a,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'h', 'c', 'a']",you must avoid d b h c and a at all costs,& G ! d & G ! b & G ! h & G ! c G ! a,& G! b d & G! h b & G! c h & G F a G F c,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'c', 'a', 'b', 'h']",you must avoid d c a b and h at all costs,& G ! d & G ! c & G ! a & G ! b G ! h,& G! c d & G! a c & G! b a & G F h G F b,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'a', 'h', 'b']",you must avoid d c a h and b at all costs,& G ! d & G ! c & G ! a & G ! h G ! b,& G! c d & G! a c & G! h a & G F b G F h,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'b', 'a', 'h']",you must avoid d c b a and h at all costs,& G ! d & G ! c & G ! b & G ! a G ! h,& G! c d & G! b c & G! a b & G F h G F a,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'b', 'h', 'a']",you must avoid d c b h and a at all costs,& G ! d & G ! c & G ! b & G ! h G ! a,& G! c d & G! b c & G! h b & G F a G F h,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'h', 'a', 'b']",you must avoid d c h a and b at all costs,& G ! d & G ! c & G ! h & G ! a G ! b,& G! c d & G! h c & G! a h & G F b G F a,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'h', 'b', 'a']",you must avoid d c h b and a at all costs,& G ! d & G ! c & G ! h & G ! b G ! a,& G! c d & G! h c & G! b h & G F a G F b,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'h', 'a', 'b', 'c']",you must avoid d h a b and c at all costs,& G ! d & G ! h & G ! a & G ! b G ! c,& G! h d & G! a h & G! b a & G F c G F b,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'a', 'c', 'b']",you must avoid d h a c and b at all costs,& G ! d & G ! h & G ! a & G ! c G ! b,& G! h d & G! a h & G! c a & G F b G F c,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'b', 'a', 'c']",you must avoid d h b a and c at all costs,& G ! d & G ! h & G ! b & G ! a G ! c,& G! h d & G! b h & G! a b & G F c G F a,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'b', 'c', 'a']",you must avoid d h b c and a at all costs,& G ! d & G ! h & G ! b & G ! c G ! a,& G! h d & G! b h & G! c b & G F a G F c,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'c', 'a', 'b']",you must avoid d h c a and b at all costs,& G ! d & G ! h & G ! c & G ! a G ! b,& G! h d & G! c h & G! a c & G F b G F a,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'c', 'b', 'a']",you must avoid d h c b and a at all costs,& G ! d & G ! h & G ! c & G ! b G ! a,& G! h d & G! c h & G! b c & G F a G F b,Syntax Error,& G ! h d,False
global_avoidance,"['h', 'a', 'b', 'c', 'd']",you must avoid h a b c and d at all costs,& G ! h & G ! a & G ! b & G ! c G ! d,& G! h & G! a h & G! b a & G! c b & G F d G F c,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'b', 'd', 'c']",you must avoid h a b d and c at all costs,& G ! h & G ! a & G ! b & G ! d G ! c,& G! h & G! a h & G! b a & G! d b & G F c G F d,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'c', 'b', 'd']",you must avoid h a c b and d at all costs,& G ! h & G ! a & G ! c & G ! b G ! d,& G! h & G! a h & G! c a & G! b c & G F d G F b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'c', 'd', 'b']",you must avoid h a c d and b at all costs,& G ! h & G ! a & G ! c & G ! d G ! b,& G! a h & G! c a & G! d c & G F b G F d,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'd', 'b', 'c']",you must avoid h a d b and c at all costs,& G ! h & G ! a & G ! d & G ! b G ! c,& G! h & G! a h & G! d a & G F b G F c,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'a', 'd', 'c', 'b']",you must avoid h a d c and b at all costs,& G ! h & G ! a & G ! d & G ! c G ! b,& G! h & G! a h & G! d a & G F c G F b,Syntax Error,& G ! h & G ! a h,False
global_avoidance,"['h', 'b', 'a', 'c', 'd']",you must avoid h b a c and d at all costs,& G ! h & G ! b & G ! a & G ! c G ! d,& G! h & G! b h & G! a b & G! c a & G F d G F c,Syntax Error,& G ! h & G ! b h,False
global_avoidance,"['h', 'b', 'a', 'd', 'c']",you must avoid h b a d and c at all costs,& G ! h & G ! b & G ! a & G ! d G ! c,& G! b h & G! a b & G! d a & G F c G F d,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'c', 'a', 'd']",you must avoid h b c a and d at all costs,& G ! h & G ! b & G ! c & G ! a G ! d,& G! b h & G! c b & G! a c & G F d G F a,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'c', 'd', 'a']",you must avoid h b c d and a at all costs,& G ! h & G ! b & G ! c & G ! d G ! a,& G! b h & G! c b & G! d c & G F a G F d,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'd', 'a', 'c']",you must avoid h b d a and c at all costs,& G ! h & G ! b & G ! d & G ! a G ! c,& G! b h & G! d b & G! a d & G F c G F a,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'd', 'c', 'a']",you must avoid h b d c and a at all costs,& G ! h & G ! b & G ! d & G ! c G ! a,& G! b h & G! d b & G! c d & G F a G F c,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'c', 'a', 'b', 'd']",you must avoid h c a b and d at all costs,& G ! h & G ! c & G ! a & G ! b G ! d,& G! c h & G! a c & G! b a & G F d G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'a', 'd', 'b']",you must avoid h c a d and b at all costs,& G ! h & G ! c & G ! a & G ! d G ! b,& G! c h & G! a c & G! d a & G F b G F d,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'b', 'a', 'd']",you must avoid h c b a and d at all costs,& G ! h & G ! c & G ! b & G ! a G ! d,& G! c h & G! b c & G! a b & G F d G F a,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'b', 'd', 'a']",you must avoid h c b d and a at all costs,& G ! h & G ! c & G ! b & G ! d G ! a,& G! c h & G! b c & G! d b & G F a G F d,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'd', 'a', 'b']",you must avoid h c d a and b at all costs,& G ! h & G ! c & G ! d & G ! a G ! b,& G! c h & G! d c & G! a d & G F b G F a,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'd', 'b', 'a']",you must avoid h c d b and a at all costs,& G ! h & G ! c & G ! d & G ! b G ! a,& G! c h & G! d c & G! b d & G F a G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'd', 'a', 'b', 'c']",you must avoid h d a b and c at all costs,& G ! h & G ! d & G ! a & G ! b G ! c,& G! d h & G! a d & G! b a & G F c G F b,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'a', 'c', 'b']",you must avoid h d a c and b at all costs,& G ! h & G ! d & G ! a & G ! c G ! b,& G! d h & G! a d & G! c a & G F b G F c,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'b', 'a', 'c']",you must avoid h d b a and c at all costs,& G ! h & G ! d & G ! b & G ! a G ! c,& G! d h & G! b d & G! a b & G F c G F a,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'b', 'c', 'a']",you must avoid h d b c and a at all costs,& G ! h & G ! d & G ! b & G ! c G ! a,& G! d h & G! b d & G! c b & G F a G F c,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'c', 'a', 'b']",you must avoid h d c a and b at all costs,& G ! h & G ! d & G ! c & G ! a G ! b,& G! d h & G! c d & G! a c & G F b G F a,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'c', 'b', 'a']",you must avoid h d c b and a at all costs,& G ! h & G ! d & G ! c & G ! b G ! a,& G! d h & G! c d & G! b c & G F a G F b,Syntax Error,& G ! d h,False
global_avoidance,"['a', 'b', 'c', 'd', 'h']",you can not go to a b c d or h,& G ! a & G ! b & G ! c & G ! d G ! h,& G! b a & G! c b & G! d c & G F h G F d,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'c', 'h', 'd']",you can not go to a b c h or d,& G ! a & G ! b & G ! c & G ! h G ! d,& G! b a & G! c b & G! h c & G F d G F h,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'd', 'c', 'h']",you can not go to a b d c or h,& G ! a & G ! b & G ! d & G ! c G ! h,& G! b a & G! d b & G! c d & G F h G F c,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'd', 'h', 'c']",you can not go to a b d h or c,& G ! a & G ! b & G ! d & G ! h G ! c,& G! b a & G! d b & G! h d & G F c G F h,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'h', 'c', 'd']",you can not go to a b h c or d,& G ! a & G ! b & G ! h & G ! c G ! d,& G! b a & G! h b & G! c h & G F d G F c,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'b', 'h', 'd', 'c']",you can not go to a b h d or c,& G ! a & G ! b & G ! h & G ! d G ! c,& G! b a & G! h b & G! d h & G F c G F d,Syntax Error,& G ! b a,False
global_avoidance,"['a', 'c', 'b', 'd', 'h']",you can not go to a c b d or h,& G ! a & G ! c & G ! b & G ! d G ! h,& G! c a & G! b c & G! d b & G F h G F d,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'b', 'h', 'd']",you can not go to a c b h or d,& G ! a & G ! c & G ! b & G ! h G ! d,& G! c a & G! b c & G! h b & G F d G F h,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'd', 'b', 'h']",you can not go to a c d b or h,& G ! a & G ! c & G ! d & G ! b G ! h,& G! c a & G! d c & G! b d & G F h G F b,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'd', 'h', 'b']",you can not go to a c d h or b,& G ! a & G ! c & G ! d & G ! h G ! b,& G! c a & G! d c & G! h d & G F b G F h,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'h', 'b', 'd']",you can not go to a c h b or d,& G ! a & G ! c & G ! h & G ! b G ! d,& G! c a & G! h c & G! b h & G F d G F b,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'c', 'h', 'd', 'b']",you can not go to a c h d or b,& G ! a & G ! c & G ! h & G ! d G ! b,& G! c a & G! h c & G! d h & G F b G F d,Syntax Error,& G ! c a,False
global_avoidance,"['a', 'd', 'b', 'c', 'h']",you can not go to a d b c or h,& G ! a & G ! d & G ! b & G ! c G ! h,& G! d a & G! b d & G! c b & G F h G F c,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'b', 'h', 'c']",you can not go to a d b h or c,& G ! a & G ! d & G ! b & G ! h G ! c,& G! d a & G! b d & G! h b & G F c G F h,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'c', 'b', 'h']",you can not go to a d c b or h,& G ! a & G ! d & G ! c & G ! b G ! h,& G! d a & G! c d & G! b c & G F h G F b,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'c', 'h', 'b']",you can not go to a d c h or b,& G ! a & G ! d & G ! c & G ! h G ! b,& G! d a & G! c d & G! h c & G F b G F h,Syntax Error,& G ! d a,False
